Benzinkút OMV Budapest Soroksári út - Határ út sarok;Benzinkút OMV Budapest Soroksári út - Határ út sarok;4;+36 1 2806364;Budapest;1095;1095 Budapest, Soroksári út;Soroksári út;;Budapest;0;0;;;;;;;;;;;;0;56050104;47.4635284089;19.0797111826
Benzinkút Agip Budapest Soroksári út;Benzinkút Agip Budapest Soroksári út;4;+36 1 2178040;Budapest;1095;1095 Budapest, Soroksári út 110-120.;Soroksári út 110-120.;;Budapest;0;0;;;;;;;;;;;;0;56064994;47.4635284089;19.0797111826
Benzinkút MOL Budapest Hungária körút;Benzinkút MOL Budapest Hungária körút;4;+36 70 3737849;Budapest;1143;1143 Budapest, Hungária körút 83-85.;Hungária körút 83-85.;;Budapest;0;0;;;;;;;;;;;;0;56041591;47.50738787085;19.104148951781
Benzinkút OMV Budapest Váci út 95.;Benzinkút OMV Budapest Váci út 95.;4;+36 1 3296620;Budapest;1139;1139 Budapest, Váci út 95 .;Váci út 95 .;;Budapest;0;0;;;;;;;;;;;;0;56050168;47.538809183402;19.069691269982
Benzinkút Shell Budapest Stefánia út;Benzinkút Shell Budapest Stefánia út;4;+36 1 4363400;Budapest;1143;1143 Budapest, Stefánia út 1-5.;Stefánia út 1-5.;;Budapest;0;0;;;;;;;;;;;;0;56064630;47.502669760636;19.107019470334
Benzinkút MOL Budapest Hős utca;Benzinkút MOL Budapest Hős utca;4;+36 70 3737848;Budapest;1087;1087 Budapest, Hős utca 9 .;Hős utca 9 .;;Budapest;0;0;;;;;;;;;;;;0;56041589;47.496216990691;19.107586698552
Benzinkút Shell Budapest Péterhegyi út;Benzinkút Shell Budapest Péterhegyi út;4;+36 1 4363400;Budapest;1112;1112 Budapest, Péterhegyi út 54 .;Péterhegyi út 54 .;;Budapest;0;0;;;;;;;;;;;;0;56064836;47.4555775042;19.0191255375
Benzinkút OMV Budapest Könyves Kálmán körút;Benzinkút OMV Budapest Könyves Kálmán körút;4;+36 1 3230505;Budapest;1087;1087 Budapest, Könyves Kálmán körút 76 .;Könyves Kálmán körút 76 .;;Budapest;0;0;;;;;;;;;;;;0;56050138;47.482174540704;19.103575993986
Benzinkút MOL Budapest Gubacsi út;Benzinkút MOL Budapest Gubacsi út;4;+36 70 3737858;Budapest;1097;1097 Budapest, Gubacsi út 27 .;Gubacsi út 27 .;;Budapest;0;0;;;;;;;;;;;;0;56041587;47.4631134549;19.0838094869
Benzinkút Agip Budapest Könyves Kálmán körút;Benzinkút Agip Budapest Könyves Kálmán körút;4;+36 1 2628372;Budapest;1101;1101 Budapest, Könyves Kálmán körút 27 .;Könyves Kálmán körút 27 .;;Budapest;0;0;;;;;;;;;;;;0;56065310;47.486999031516;19.108302895796
Benzinkút Shell Budapest Budafoki út;Benzinkút Shell Budapest Budafoki út;4;+36 1 4363400;Budapest;1117;1117 Budapest, Budafoki út 209-215.;Budafoki út 209-215.;;Budapest;0;0;;;;;;;;;;;;0;56064620;47.451354721909;19.050365403552
Benzinkút Shell Budapest Egressy út;Benzinkút Shell Budapest Egressy út;4;+36 1 4363400;Budapest;1149;1149 Budapest, Egressy út 35-55.;Egressy út 35-55.;;Budapest;0;0;;;;;;;;;;;;0;56064634;47.5089130881;19.1099793587
Benzinkút Agip Budapest Ógyalla tér;Benzinkút Agip Budapest Ógyalla tér;4;+36 1 2529981;Budapest;1142;1142 Budapest, Ógyalla tér 1 .;Ógyalla tér 1 .;;Budapest;0;0;;;;;;;;;;;;0;56064992;47.527691417275;19.097428156844
Benzinkút Shell Budapest Kerepesi út;Benzinkút Shell Budapest Kerepesi út;4;+36 1 4363400;Budapest;1148;1148 Budapest, Kerepesi út 46 .;Kerepesi út 46 .;;Budapest;0;0;;;;;;;;;;;;0;56064840;47.5008166276;19.1121069546
Benzinkút MOL Budapest Róna utca;Benzinkút MOL Budapest Róna utca;4;+36 70 3737861;Budapest;1145;1145 Budapest, Róna utca 170 .;Róna utca 170 .;;Budapest;0;0;;;;;;;;;;;;0;56041627;47.517573517333;19.10633192098
Benzinkút Shell Budapest Béke utca;Benzinkút Shell Budapest Béke utca;4;+36 1 4363400;Budapest;1135;1135 Budapest, Béke utca 58 .;Béke utca 58 .;;Budapest;0;0;;;;;;;;;;;;0;56064624;47.5371585839;19.0837926283
Benzinkút LUKoil Budapest Mogyoródi út;Benzinkút LUKoil Budapest Mogyoródi út;4;+36 1 4600035;Budapest;1149;1149 Budapest, Mogyoródi út 22-32.;Mogyoródi út 22-32.;;Budapest;0;0;;;;;;;;;;;;0;56065260;47.5054937218;19.1124577194
Benzinkút MOL Budapest Hunyadi János út;Benzinkút MOL Budapest Hunyadi János út;4;+36 70 3737866;Budapest;1117;1117 Budapest, Hunyadi János út 2 .;Hunyadi János út 2 .;;Budapest;0;0;;;;;;;;;;;;0;56041593;47.449037760616;19.048990304844
Benzinkút Wiking Yacht Club Budapest;Benzinkút Wiking Yacht Club Budapest;4;+36 20 9534366;Budapest;1033;1033 Budapest, Hajógyári sziget 117 .;Hajógyári sziget 117 .;;Budapest;0;0;;;;;;;;;;;;0;56065302;47.547977982669;19.050357961245
Benzinkút OMV Budapest Üllői út 137.;Benzinkút OMV Budapest Üllői út 137.;4;+36 1 3480141;Budapest;1091;1091 Budapest, Üllői út 137 .;Üllői út 137 .;;Budapest;0;0;;;;;;;;;;;;0;56050164;47.473112903042;19.104830771557
Benzinkút OMV Budapest Péterhegyi út;Benzinkút OMV Budapest Péterhegyi út;4;+36 1 4245340;Budapest;1112;1112 Budapest, Péterhegyi út;Péterhegyi út;;Budapest;0;0;;;;;;;;;;;;0;56050140;47.450488724565;19.015968841903
Benzinkút MOL Budapest Mogyoródi út;Benzinkút MOL Budapest Mogyoródi út;4;+36 70 3737868;Budapest;1149;1149 Budapest, Mogyoródi út 34-40.;Mogyoródi út 34-40.;;Budapest;0;0;;;;;;;;;;;;0;56041609;47.50701632054;19.114868992128
Benzinkút OMV Budapest Gyáli út;Benzinkút OMV Budapest Gyáli út;4;+36 1 3480144;Budapest;1097;1097 Budapest, Gyáli út 30 .;Gyáli út 30 .;;Budapest;0;0;;;;;;;;;;;;0;56050098;47.467698409674;19.103495779894
Benzinkút Agip Budapest Gyáli út;Benzinkút Agip Budapest Gyáli út;4;+36 1 2808618;Budapest;1097;1097 Budapest, Gyáli út;Gyáli út;;Budapest;0;0;;;;;;;;;;;;0;56064988;47.4666501346;19.1025682785
Benzinkút LUKoil Budapest Hunyadi János út;Benzinkút LUKoil Budapest Hunyadi János út;4;+36 1 4810169;Budapest;1117;1117 Budapest, Hunyadi János út;Hunyadi János út;;Budapest;0;0;;;;;;;;;;;;0;56065254;47.4459296306;19.0458357256
Benzinkút OMV Budapest Üllői út 110-112.;Benzinkút OMV Budapest Üllői út 110-112.;4;+36 1 2629121;Budapest;1101;1101 Budapest, Üllői út 110-112.;Üllői út 110-112.;;Budapest;0;0;;;;;;;;;;;;0;56050162;47.472237636477;19.108274247906
Benzinkút OMV Budapest Ladik utca;Benzinkút OMV Budapest Ladik utca;4;+36 1 3874844;Budapest;1033;1033 Budapest, Ladik utca 1 .;Ladik utca 1 .;;Budapest;0;0;;;;;;;;;;;;0;56050126;47.551142735184;19.044933763654
EZ Park;EZ Park;5;+36 1 3025366;Budapest;1066;1066 Budapest, Zichy J. utca 9;Zichy J. utca 9;;Budapest;0;0;;;;;;;info@ezpark.hu;http://www.ezpark.hu;;;;0;75521160;47.5035054686;19.0560141391
Parkolás Kft.;Parkolás Kft.;5;+36 1 3466446;Budapest;1027;1027 Budapest, Tölgyfa utca 1-3;Tölgyfa utca 1-3;;Budapest;0;0;;;;;;;;;;;;0;10922481;47.512279704646;19.035835193867
Parking Kft.;Parking Kft.;5;+36 1 2691655;Budapest;1054;1054 Budapest, Bajcsy-Zs. Út.36-38;Bajcsy-Zs. Út.36-38;;Budapest;0;0;;;;;;;;;;;;0;10922485;47.503846425024;19.054828744776
Budapesti Önkormányzati Parkolási Kft.;Budapesti Önkormányzati Parkolási Kft.;5;+36 1 4785000;Budapest;1133;1133 Budapest, Visegrádi utca 115;Visegrádi utca 115;;Budapest;0;0;;;;;;;;;;;;0;6409112;47.531579421867;19.06429973713
Creativ Bartex Solution Kft.;Creativ Bartex Solution Kft.;5;+36 1 3450500;Budapest;1026;1026 Budapest, Endrődi S utca 27/C;Endrődi S utca 27/C;;Budapest;0;0;;;;;;;;;;;;0;10922479;47.522332849095;19.008659805644
Lánchíd Palota Mélygarázs Budapest;Lánchíd Palota Mélygarázs Budapest;5;+36 1 4283070;Budapest;1011;1011 Budapest, Fő utca 1 .;Fő utca 1 .;;Budapest;0;0;;;;;;;;;;;;0;56194915;47.498605420902;19.040481881586
Palaház Mélygarázs Budapest;Palaház Mélygarázs Budapest;5;+36 1 2253222;Budapest;1011;1011 Budapest, Fő utca 14 .;Fő utca 14 .;;Budapest;0;0;;;;;;;;;;;;0;56194759;47.500358931777;19.03957660827
Hyatt Regency Hotel Mélygarázsa Budapest;Hyatt Regency Hotel Mélygarázsa Budapest;5;+36 1 2661234;Budapest;1051;1051 Budapest, Széchenyi István tér 2 .;Széchenyi István tér 2 .;;Budapest;0;0;;;;;;;;;;;;0;56194791;47.5016167956;19.0458595972
Roosevelt 7/8 Irodaház Mélygarázsa Budapest;Roosevelt 7/8 Irodaház Mélygarázsa Budapest;5;+36 1 4876120;Budapest;1051;1051 Budapest, Széchenyi István tér 7-8.;Széchenyi István tér 7-8.;;Budapest;0;0;;;;;;;;;;;;0;56194987;47.5003305632;19.0474259001
Parkoló Budapest Szentháromság tér;Parkoló Budapest Szentháromság tér;5;+36 1 2214251;Budapest;1014;1014 Budapest, Szentháromság tér;Szentháromság tér;;Budapest;0;0;;;;;;;;;;;;0;56194757;47.5017239566;19.0346965092
Hotel Intercontinental Mélygarázsa Budapest;Hotel Intercontinental Mélygarázsa Budapest;5;+36 1 3276333;Budapest;1051;1051 Budapest, Apáczai Csere János utca 12-14.;Apáczai Csere János utca 12-14.;;Budapest;0;0;;;;;;;;;;;;0;56194847;47.496957518;19.0483948455
Hotel Mercure Buda Mélygarázsa Budapest;Hotel Mercure Buda Mélygarázsa Budapest;5;+36 1 4888100;Budapest;1013;1013 Budapest, Krisztina körút 41-43.;Krisztina körút 41-43.;;Budapest;0;0;;;;;;;;;;;;0;56194991;47.496341840504;19.033208776844
Inno 21 Kft.;Inno 21 Kft.;5;+36 1 2694162;Budapest;1054;1054 Budapest, Akadémia utca 14;Akadémia utca 14;;Budapest;0;0;;;;;;;;;;;;0;10255938;47.503455496689;19.046171352492
Inno 21 Kft.;Inno 21 Kft.;5;+36 1 2694162;Budapest;1054;1054 Budapest, Akadémia utca 14;Akadémia utca 14;;Budapest;0;0;;;;;;;;;;;;0;29929158;47.503455496689;19.046171352492
Mélygarázs Budapest Erzsébet tér;Mélygarázs Budapest Erzsébet tér;5;+36 1 3280064;Budapest;1051;1051 Budapest, Erzsébet tér;Erzsébet tér;;Budapest;0;0;;;;;;;;;;;;0;56177061;47.4980098648;19.0515139188
Budapest Mariott Hotel Mélygarázsa;Budapest Mariott Hotel Mélygarázsa;5;+36 1 4876010;Budapest;1051;1051 Budapest, Apáczai Csere János utca 4 .;Apáczai Csere János utca 4 .;;Budapest;0;0;;;;;;;;;;;;0;56194717;47.4943849912;19.0500405412
Kempinski Hotel Corvinus Mélygarázsa Budapest;Kempinski Hotel Corvinus Mélygarázsa Budapest;5;+36 1 4293777;Budapest;1051;1051 Budapest, Erzsébet tér 7-8.;Erzsébet tér 7-8.;;Budapest;0;0;;;;;;;;;;;;0;56194919;47.497409283858;19.052026981158
Bazilika Mélygarázs Budapest;Bazilika Mélygarázs Budapest;5;+36 1 2690834;Budapest;1051;1051 Budapest, Sas utca 8 .;Sas utca 8 .;;Budapest;0;0;;;;;;;;;;;;0;56194721;47.5002585461;19.0520847999
Parkolóház;Parkolóház;5;+36 1 2663117;Budapest;1052;1052 Budapest, Aranykéz utca 4/6;Aranykéz utca 4/6;;Budapest;0;0;;;;;;;;;;;;0;35740;47.494656903874;19.051207651511
Kastrum Kft. Parkolóház Budapest Aranykéz utca;Kastrum Kft. Parkolóház Budapest Aranykéz utca;5;+36 1 3177399;Budapest;1052;1052 Budapest, Aranykéz utca 4-6.;Aranykéz utca 4-6.;;Budapest;0;0;;;;;;;;;;;;0;56194835;47.494656903874;19.051207651511
Deák Palota Parkolója Budapest;Deák Palota Parkolója Budapest;5;+36 1 3280725;Budapest;1052;1052 Budapest, Deák Ferenc utca 15 .;Deák Ferenc utca 15 .;;Budapest;0;0;;;;;;;;;;;;0;56194849;47.496712492438;19.052456699504
Pálya 4/6 Irodaház Mélygarázsa Budapest;Pálya 4/6 Irodaház Mélygarázsa Budapest;5;+36 1 3360900;Budapest;1012;1012 Budapest, Pálya utca 4-6.;Pálya utca 4-6.;;Budapest;0;0;;;;;;;;;;;;0;56194859;47.495671159136;19.029206072178
Centrum Parkoló Kft. Parkoló Budapest Szervita tér;Centrum Parkoló Kft. Parkoló Budapest Szervita tér;5;+36 1 3184610;Budapest;1052;1052 Budapest, Szervita tér 8 .;Szervita tér 8 .;;Budapest;0;0;;;;;;;;;;;;0;56194839;47.495613091615;19.052599938953
Pálya Center Mélygarázsa Budapest;Pálya Center Mélygarázsa Budapest;5;+36 1 4875250;Budapest;1012;1012 Budapest, Pálya utca 9 .;Pálya utca 9 .;;Budapest;0;0;;;;;;;;;;;;0;56194983;47.495562766379;19.028741976364
Bank Center Mélygarázs Budapest;Bank Center Mélygarázs Budapest;5;+36 1 3029010;Budapest;1054;1054 Budapest, Szabadság tér 7 .;Szabadság tér 7 .;;Budapest;0;0;;;;;;;;;;;;0;56194823;47.502917481646;19.052061358626
Lipót Mélygarázs Budapest;Lipót Mélygarázs Budapest;5;+36 1 3466467;Budapest;1054;1054 Budapest, Szabadság tér;Szabadság tér;;Budapest;0;0;;;;;;;;;;;;0;56194869;47.5035776418;19.0514478774
Vasudvar Millenium Center Mélygarázs Budapest;Vasudvar Millenium Center Mélygarázs Budapest;5;+36 20 5998097;Budapest;1052;1052 Budapest, Pesti Barnabás utca 4 .;Pesti Barnabás utca 4 .;;Budapest;0;0;;;;;;;;;;;;0;56195003;47.493209039902;19.052055629048
Parkoló Budapest Márvány utca 5.;Parkoló Budapest Márvány utca 5.;5;+36 1 2136216;Budapest;1012;1012 Budapest, Márvány utca 5 .;Márvány utca 5 .;;Budapest;0;0;;;;;;;;;;;;0;56194741;47.4960291688;19.0274513837
WIPARK Krisztina Garázs Kft.;WIPARK Krisztina Garázs Kft.;5;+36 1 4876010;Budapest;1012;1012 Budapest, Kosciuszkó Tádé utca 15;Kosciuszkó Tádé utca 15;;Budapest;0;0;;;;;;;;;;;;0;6188324;47.497765418124;19.026742353659
WiPark Krisztina Mélygarázs Budapest;WiPark Krisztina Mélygarázs Budapest;5;+36 1 2127920;Budapest;1012;1012 Budapest, Kosciuszkó Tádé utca 15 .;Kosciuszkó Tádé utca 15 .;;Budapest;0;0;;;;;;;;;;;;0;56195357;47.497765418124;19.026742353659
City Center Irodaház Parkolója Budapest;City Center Irodaház Parkolója Budapest;5;+36 1 4295050;Budapest;1051;1051 Budapest, Bajcsy-Zsilinszky út 12 .;Bajcsy-Zsilinszky út 12 .;;Budapest;0;0;;;;;;;;;;;;0;56194923;47.499584762011;19.054737071529
Belle Époque Irodaház Parkolója Budapest;Belle Époque Irodaház Parkolója Budapest;5;+36 1 2147770;Budapest;1012;1012 Budapest, Márvány utca 18 .;Márvány utca 18 .;;Budapest;0;0;;;;;;;;;;;;0;56194753;47.495504698738;19.026937159309
Regus Kálmán Center Mélygarázsa Budapest;Regus Kálmán Center Mélygarázsa Budapest;5;+36 1 4748200;Budapest;1054;1054 Budapest, Kálmán Imre utca 1 .;Kálmán Imre utca 1 .;;Budapest;0;0;;;;;;;;;;;;0;56194963;47.506458990143;19.049064789357
Parkoló Budapest Márvány utca 9.;Parkoló Budapest Márvány utca 9.;5;+36 1 2136216;Budapest;1012;1012 Budapest, Márvány utca 9 .;Márvány utca 9 .;;Budapest;0;0;;;;;;;;;;;;0;56194743;47.495498351;19.0267747203
Parkoló Budapest Kuny Domokos utca;Parkoló Budapest Kuny Domokos utca;5;+36 70 2351554;Budapest;1012;1012 Budapest, Kuny Domokos utca 10 .;Kuny Domokos utca 10 .;;Budapest;0;0;;;;;;;;;;;;0;56195017;47.4955522925;19.0266287059
Buda Center Irodaház Parkolója Budapest;Buda Center Irodaház Parkolója Budapest;5;+36 1 4295050;Budapest;1016;1016 Budapest, Hegyalja út 7-13.;Hegyalja út 7-13.;;Budapest;0;0;;;;;;;;;;;;0;56194921;47.489132352851;19.034213723307
Csalogány-ház Parkolója Budapest;Csalogány-ház Parkolója Budapest;5;+36 1 4576932;Budapest;1027;1027 Budapest, Csalogány utca 23-33.;Csalogány utca 23-33.;;Budapest;0;0;;;;;;;;;;;;0;56194957;47.507809732077;19.033766816227
Andrássy Palace Irodaház Parkolója Budapest;Andrássy Palace Irodaház Parkolója Budapest;5;+36 1 2555268;Budapest;1061;1061 Budapest, Andrássy út 9 .;Andrássy út 9 .;;Budapest;0;0;;;;;;;;;;;;0;56194785;47.500606663692;19.056581995629
Parkoló Budapest Király utca 10.;Parkoló Budapest Király utca 10.;5;+36 1 2660374;Budapest;1061;1061 Budapest, Király utca 10 .;Király utca 10 .;;Budapest;0;0;;;;;;;;;;;;0;56194789;47.4984953059;19.0569292389
Atrinova Irodaház Parkolója Budapest;Atrinova Irodaház Parkolója Budapest;5;+36 1 2140720;Budapest;1054;1054 Budapest, Bajcsy-Zsilinszky út 42-46.;Bajcsy-Zsilinszky út 42-46.;;Budapest;0;0;;;;;;;;;;;;0;56194745;47.504345725297;19.054834474354
Buda Business Center Parkolója Budapest;Buda Business Center Parkolója Budapest;5;+36 1 4132467;Budapest;1027;1027 Budapest, Kapás utca 11-15.;Kapás utca 11-15.;;Budapest;0;0;;;;;;;;;;;;0;56194913;47.508363177901;19.032970404892
EZ Parkolók Kft. Opera Parkoló Budapest;EZ Parkolók Kft. Opera Parkoló Budapest;5;+36 1 3025366;Budapest;1066;1066 Budapest, Zichy Jenő utca 9 .;Zichy Jenő utca 9 .;;Budapest;0;0;;;;;;;;;;;;0;56194817;47.503470979054;19.055940282899
Bajcsy Irodaház Parkolója Budapest;Bajcsy Irodaház Parkolója Budapest;5;+36 1 4573865;Budapest;1065;1065 Budapest, Bajcsy-Zsilinszky út 57 .;Bajcsy-Zsilinszky út 57 .;;Budapest;0;0;;;;;;;;;;;;0;56194955;47.50483676;19.0549922049
Déli Point Irodaház Parkolója Budapest;Déli Point Irodaház Parkolója Budapest;5;+36 1 4796020;Budapest;1123;1123 Budapest, Alkotás utca 17-19.;Alkotás utca 17-19.;;Budapest;0;0;;;;;;;;;;;;0;56194973;47.497978323326;19.023608274519
Madách Trade Center Parkolója Budapest;Madách Trade Center Parkolója Budapest;5;+36 1 2681900;Budapest;1075;1075 Budapest, Madách Imre út 13-14.;Madách Imre út 13-14.;;Budapest;0;0;;;;;;;;;;;;0;56194799;47.498303485967;19.05859307749
Unita Plaza Mélygarázsa Budapest;Unita Plaza Mélygarázsa Budapest;5;+36 1 3816000;Budapest;1053;1053 Budapest, Szép utca 2 .;Szép utca 2 .;;Budapest;0;0;;;;;;;;;;;;0;56194899;47.493592301897;19.057544564725
Hattyúház Mélygarázs Budapest;Hattyúház Mélygarázs Budapest;5;+36 1 2449000;Budapest;1015;1015 Budapest, Hattyú utca 14 .;Hattyú utca 14 .;;Budapest;0;0;;;;;;;;;;;;0;56194783;47.507670402138;19.028547170713
Buda City Tower Parkolója Budapest;Buda City Tower Parkolója Budapest;5;+36 1 2020383;Budapest;1027;1027 Budapest, Medve utca 25 .;Medve utca 25 .;;Budapest;0;0;;;;;;;;;;;;0;56194723;47.5106018998;19.0355571417
Central Business Center Parkolója Budapest;Central Business Center Parkolója Budapest;5;+36 1 3816000;Budapest;1027;1027 Budapest, Horvát utca 14-24.;Horvát utca 14-24.;;Budapest;0;0;;;;;;;;;;;;0;56194897;47.51043758025;19.034431447269
EZ Parkolók Kft. Tömbbelső Parkoló Budapest;EZ Parkolók Kft. Tömbbelső Parkoló Budapest;5;+36 1 3025366;Budapest;1061;1061 Budapest, Székely Mihály utca 3 .;Székely Mihály utca 3 .;;Budapest;0;0;;;;;;;;;;;;0;56195049;47.5003480004;19.059624005
Moszkva Business Center Mélygarázsa Budapest;Moszkva Business Center Mélygarázsa Budapest;5;+36 1 4870383;Budapest;1012;1012 Budapest, Vérmező út 4 .;Vérmező út 4 .;;Budapest;0;0;;;;;;;;;;;;0;56194981;47.506184193116;19.025178178878
EZ Parkolók Kft. Holló Parkoló Budapest;EZ Parkolók Kft. Holló Parkoló Budapest;5;+36 1 3025366;Budapest;1075;1075 Budapest, Holló utca 6 .;Holló utca 6 .;;Budapest;0;0;;;;;;;;;;;;0;56194819;47.4984590114;19.0604332428
Margit körút Irodaház Parkolója Budapest;Margit körút Irodaház Parkolója Budapest;5;+36 1 3360900;Budapest;1024;1024 Budapest, Margit körút 43-45.;Margit körút 43-45.;;Budapest;0;0;;;;;;;;;;;;0;56194855;47.511424440646;19.032815706287
Office Trade Center Mélygarázs és Teremgarázs Budapest;Office Trade Center Mélygarázs és Teremgarázs Budapest;5;+36 1 4796020;Budapest;1077;1077 Budapest, Wesselényi utca 16 .;Wesselényi utca 16 .;;Budapest;0;0;;;;;;;;;;;;0;56194975;47.497103470984;19.061841748188
Mammut Parkolóház Budapest Retek utca;Mammut Parkolóház Budapest Retek utca;5;+36 1 3458060;Budapest;1024;1024 Budapest, Retek utca 7-9.;Retek utca 7-9.;;Budapest;0;0;;;;;;;;;;;;0;56194867;47.5082706385;19.0251632062
Mammut I-II. Parkolóház Budapest Lövőház utca;Mammut I-II. Parkolóház Budapest Lövőház utca;5;+36 1 3458060;Budapest;1024;1024 Budapest, Lövőház utca 8-10.;Lövőház utca 8-10.;;Budapest;0;0;;;;;;;;;;;;0;56194865;47.5088464634;19.0259727512
EZ Parkolók Kft. Weiner Parkoló Budapest;EZ Parkolók Kft. Weiner Parkoló Budapest;5;+36 1 3025366;Budapest;1066;1066 Budapest, Weiner Leó utca 16 .;Weiner Leó utca 16 .;;Budapest;0;0;;;;;;;;;;;;0;56194707;47.5075170379;19.0574085954
Exim 100 Bt. Parkoló Budapest Nagymező utca;Exim 100 Bt. Parkoló Budapest Nagymező utca;5;+36 1 4518040;Budapest;1065;1065 Budapest, Nagymező utca 4 .;Nagymező utca 4 .;;Budapest;0;0;;;;;;;;;;;;0;56194941;47.5021467036;19.0619738294
Napstudió Szolárium;Napstudió Szolárium;9;+36 1 3127050;Budapest;1054;1054 Budapest, Zoltán utca 11;Zoltán utca 11;;Budapest;0;0;;;;;;;;;;;;0;39298;47.504248962049;19.0475464512
Erikson Kft.;Erikson Kft.;9;+36 1 2127022;Budapest;1016;1016 Budapest, Mészáros utca 14;Mészáros utca 14;;Budapest;0;0;;;;;;;;;;;;0;51692;47.49555502403;19.029555576433
Rouge '97 Kft.;Rouge '97 Kft.;9;+36 1 2790283;Budapest;1016;1016 Budapest, Hegyalja út 2;Hegyalja út 2;;Budapest;0;0;;;;;;;;;;;;0;36089;47.489627921449;19.036373774195
Sunline;Sunline;9;+36 1 2024646;Budapest;1015;1015 Budapest, Csalogány utca 6-10;Csalogány utca 6-10;;Budapest;0;0;;;;;;;;;;;;0;45702;47.507608477603;19.035863841757
ProfiSun Szoláriumtechnika Kft.;ProfiSun Szoláriumtechnika Kft.;9;+36 1 3374675;Budapest;1052;1052 Budapest, Semmelweis utca 10;Semmelweis utca 10;;Budapest;0;0;;;;;;;;;;;;0;38311;47.495237586765;19.057464350634
Miami Sun Magyarország Bt.;Miami Sun Magyarország Bt.;9;+36 1 2668822;Budapest;1052;1052 Budapest, Károly körút 22;Károly körút 22;;Budapest;0;0;;;;;;;;;;;;0;6306995;47.495976980351;19.057945635182
City Sun Kft.;City Sun Kft.;9;+36 1 2126915;Budapest;1015;1015 Budapest, Ostrom utca 14;Ostrom utca 14;;Budapest;0;0;;;;;;;;;;;;0;6389231;47.506911821541;19.027343959344
GUBO-SUN Szolgáltató és Kereskedelmi Kft.;GUBO-SUN Szolgáltató és Kereskedelmi Kft.;9;+36 1 2017676;Budapest;1027;1027 Budapest, Kapás utca 26-44/D;Kapás utca 26-44/D;;Budapest;0;0;;;;;;;;;;;;0;4035258;47.509818364253;19.033457419018
Napstúdió;Napstúdió;9;+36 1 3120482;Budapest;1065;1065 Budapest, Nagymező utca 66;Nagymező utca 66;;Budapest;0;0;;;;;;;;;;;;0;6306989;47.506404804928;19.055894446275
Szolárium Stúdió Mammut II.;Szolárium Stúdió Mammut II.;9;+36 20 4764546;Budapest;1024;1024 Budapest, Lövőház utca 2-6;Lövőház utca 2-6;;Budapest;0;0;;;;;;;;;;;;0;67089529;47.508308994652;19.026633491678
Kuta Lines Kft.;Kuta Lines Kft.;9;+36 1 3153150;Budapest;1024;1024 Budapest, Kis Rókus utca 5/7;Kis Rókus utca 5/7;;Budapest;0;0;;;;;;;;;;;;0;6299208;47.510433710173;19.028805001721
Sunny Beach Szolárium;Sunny Beach Szolárium;9;+36 1 2667259;Budapest;1074;1074 Budapest, Dohány utca 16;Dohány utca 16;;Budapest;0;0;;;;;;;;;;;;0;6301998;47.495462115761;19.061962069325
Soltron Magyarország Kereskedelmi és Szolgáltató Kft.;Soltron Magyarország Kereskedelmi és Szolgáltató Kft.;9;+36 70 3176572;Budapest;1024;1024 Budapest, Káplár utca 4/A;Káplár utca 4/A;;Budapest;0;0;;;;;;;;;;;;0;4379258;47.50947779234;19.022267553279
Rio Negro Szolárium és Infraszauna Kft.;Rio Negro Szolárium és Infraszauna Kft.;9;+36 70 4524954;Budapest;1136;1136 Budapest, Tátra utca 5/c;Tátra utca 5/c;;Budapest;0;0;;;;;;;;;;;;0;38300;47.514001800275;19.050949820503
Globál-Gál Bt.;Globál-Gál Bt.;9;+36 1 3163111;Budapest;1023;1023 Budapest, Török utca 5;Török utca 5;;Budapest;0;0;;;;;;;;;;;;0;41061;47.515696751573;19.03649982491
Sonnetex Kft.;Sonnetex Kft.;9;+36 1 4850330;Budapest;1085;1085 Budapest, József krt 29;József krt 29;;Budapest;0;0;;;;;;;;;;;;0;54856;47.493487776176;19.070860103884
Socotex Kft.;Socotex Kft.;9;+36 1 4850330;Budapest;1085;1085 Budapest, József körút 29;József körút 29;;Budapest;0;0;;;;;;;;;;;;0;65688;47.493487776176;19.070860103884
Solisun Szolárium Stúdió;Solisun Szolárium Stúdió;9;+36 1 3185100;Budapest;1085;1085 Budapest, József körút 59-61;József körút 59-61;;Budapest;0;0;;;;;;;;;;;;0;4318391;47.488907796791;19.070344441868
Hajmati Bt.;Hajmati Bt.;9;+36 1 3134317;Budapest;1082;1082 Budapest, Kisfaludy utca 21;Kisfaludy utca 21;;Budapest;0;0;;;;;;;;;;;;0;38745;47.487150031701;19.071983101162
Solisun Szolárium Stúdió;Solisun Szolárium Stúdió;9;+36 1 2704050;Budapest;1133;1133 Budapest, Kárpát utca 14;Kárpát utca 14;;Budapest;0;0;;;;;;;;;;;;0;45237;47.520924441422;19.054244327825
K.Gy. Szolár Európa Kft.;K.Gy. Szolár Európa Kft.;9;+36 1 2152036;Budapest;1095;1095 Budapest, Mester utca 12;Mester utca 12;;Budapest;0;0;;;;;;;;;;;;0;6307506;47.481237469433;19.069656892514
Luxor Solarium;Luxor Solarium;9;+36 1 3512898;Budapest;1076;1076 Budapest, Thököly út 4;Thököly út 4;;Budapest;0;0;;;;;;;;;;;;0;55704;47.501102124013;19.08261719784
