"Csincse","Borsod-Abaúj-Zemplén","47.886593","20.7684749"
"Csipkerek","Vas","47.0767505","16.9379722"
"Csitár","Nógrád","48.0556717","19.4259415"
"Csobád","Borsod-Abaúj-Zemplén","48.280522","21.0259919"
"Csobaj","Borsod-Abaúj-Zemplén","48.048978","21.3357859"
"Csobánka","Pest","47.64866","18.968232"
"Csókakő","Fejér","47.353186","18.27275"
"Csokonyavisonta","Somogy","46.0828667","17.4443542"
"Csokvaomány","Borsod-Abaúj-Zemplén","48.166731","20.377463"
"Csolnok","Komárom-Esztergom","47.6873251","18.7170802"
"Csólyospálos","Bács-Kiskun","46.416658","19.8419479"
"Csoma","Somogy","46.372847","18.0529319"
"Csomád","Pest","47.6564165","19.2364912"
"Csombárd","Somogy","46.451187","17.671932"
"Csongrád","Csongrád","46.710833","20.144575"
"Csonkahegyhát","Zala","46.800804","16.720123"
"Csonkamindszent","Baranya","46.05334","17.9649518"
"Csopak","Veszprém","46.9782394","17.9187"
"Csór","Fejér","47.205376","18.2564021"
"Csorna","Győr-Moson-Sopron","47.601529","17.249978"
"Csorvás","Békés","46.6348097","20.8335865"
"Csót","Veszprém","47.360179","17.6079949"
"Csöde","Zala","46.815971","16.531141"
"Csögle","Veszprém","47.213615","17.260411"
"Csökmő","Hajdú-Bihar","47.034496","21.2963119"
"Csököly","Somogy","46.300636","17.5665359"
"Csömend","Somogy","46.570337","17.4929051"
"Csömödér","Zala","46.611479","16.6400291"
"Csömör","Pest","47.549309","19.222488"
"Csönge","Vas","47.351584","17.0651279"
"Csörnyeföld","Zala","46.499383","16.6331761"
"Csörötnek","Vas","46.95064","16.364169"
"Csősz","Fejér","47.0368442","18.4127204"
"Csővár","Pest","47.811733","19.324177"
"Csurgó","Somogy","46.260776","17.095325"
"Csurgónagymarton","Somogy","46.296689","17.080447"
"Dabas","Pest","47.192283","19.330853"
"Dabronc","Veszprém","47.031344","17.167558"
"Dabrony","Veszprém","47.242619","17.3303219"
"Dad","Komárom-Esztergom","47.518378","18.2271719"
"Dág","Komárom-Esztergom","47.6626018","18.7198855"
"Dáka","Veszprém","47.2877708","17.4281743"
"Dalmand","Tolna","46.495871","18.185627"
"Damak","Borsod-Abaúj-Zemplén","48.317021","20.822126"
"Dámóc","Borsod-Abaúj-Zemplén","48.377421","22.0401979"
"Dánszentmiklós","Pest","47.214271","19.543405"
"Dány","Pest","47.519334","19.545215"
"Daraboshegy","Vas","46.959027","16.5690011"
"Darány","Somogy","45.9794452","17.5890071"
"Darnó","Szabolcs-Szatmár-Bereg","47.95949","22.6579331"
"Darnózseli","Győr-Moson-Sopron","47.85207","17.4255091"
"Darvas","Hajdú-Bihar","47.1032665","21.3383309"
"Dávod","Bács-Kiskun","46.000365","18.92371"
"Debercsény","Nógrád","47.965215","19.3158652"
"Debrecen","Hajdú-Bihar","47.5299739","21.6393571"
"Debréte","Borsod-Abaúj-Zemplén","48.4986033","20.8663055"
"Decs","Tolna","46.283766","18.764096"
"Dédestapolcsány","Borsod-Abaúj-Zemplén","48.184339","20.4814321"
"Dég","Fejér","46.872221","18.443275"
"Dejtár","Nógrád","48.037409","19.1708431"
"Délegyháza","Pest","47.251292","19.060842"
"Demecser","Szabolcs-Szatmár-Bereg","48.1138202","21.9202328"
"Demjén","Heves","47.830118","20.334938"
"Dencsháza","Baranya","45.992806","17.8353"
"Dénesfa","Győr-Moson-Sopron","47.4561194","17.0318577"
"Derecske","Hajdú-Bihar","47.3537584","21.5718788"
"Derekegyház","Csongrád","46.582477","20.353973"
"Deszk","Csongrád","46.21921","20.2408279"
"Detek","Borsod-Abaúj-Zemplén","48.334162","21.0169609"
"Detk","Heves","47.747475","20.099223"
"Dévaványa","Békés","47.02807","20.954043"
"Devecser","Veszprém","47.106397","17.437279"
"Dinnyeberki","Baranya","46.095275","17.957098"
"Diósberény","Tolna","46.52845","18.444911"
"Diósd","Pest","47.4042751","18.945826"
"Diósjenő","Nógrád","47.9424209","19.04435"
"Dióskál","Zala","46.674363","17.055945"
"Diósviszló","Baranya","45.877071","18.1706011"
"Doba","Veszprém","47.165073","17.3840191"
"Doboz","Békés","46.736559","21.2494151"
"Dobri","Zala","46.516243","16.5816061"
"Dobronhegy","Zala","46.819353","16.749783"
"Dóc","Csongrád","46.440701","20.139619"
"Domaháza","Borsod-Abaúj-Zemplén","48.182043","20.1049718"
"Domaszék","Csongrád","46.2459636","20.0051772"
"Dombegyház","Békés","46.3386228","21.1317462"
"Dombiratos","Békés","46.422566","21.113203"
"Dombóvár","Tolna","46.383295","18.131089"
"Dombrád","Szabolcs-Szatmár-Bereg","48.229138","21.927128"
"Domony","Pest","47.655143","19.434368"
"Domoszló","Heves","47.826033","20.115167"
"Dormánd","Heves","47.721402","20.4181762"
"Dorog","Komárom-Esztergom","47.7197439","18.7287817"
"Dorogháza","Nógrád","47.988023","19.900669"
"Dozmat","Vas","47.234478","16.51007"
"Döbörhegy","Vas","46.99017","16.7052089"
"Döbröce","Zala","46.937814","17.1883591"
"Döbrököz","Tolna","46.420007","18.255154"
"Döbrönte","Veszprém","47.228451","17.547228"
"Döge","Szabolcs-Szatmár-Bereg","48.258088","22.0713491"
"Dömös","Komárom-Esztergom","47.7637774","18.9118838"
"Dömsöd","Pest","47.0945988","19.0089495"
"Dör","Győr-Moson-Sopron","47.5958464","17.2991078"
"Dörgicse","Veszprém","46.9167281","17.7221267"
"Döröske","Vas","47.011346","16.6964519"
"Dötk","Zala","46.9440326","17.0069274"
"Dövény","Borsod-Abaúj-Zemplén","48.347676","20.5433759"
"Drágszél","Bács-Kiskun","46.4677656","19.0396004"
"Drávacsehi","Baranya","45.8101196","18.1671078"
"Drávacsepely","Baranya","45.8287879","18.1383982"
"Drávafok","Baranya","45.88464","17.7641899"
"Drávagárdony","Somogy","45.944019","17.60468"
"Drávaiványi","Baranya","45.84681","17.817372"
"Drávakeresztúr","Baranya","45.839646","17.7594541"
"Drávapalkonya","Baranya","45.8065618","18.1757404"
"Drávapiski","Baranya","45.839846","18.1010459"
"Drávaszabolcs","Baranya","45.806331","18.211099"
"Drávaszerdahely","Baranya","45.836008","18.1651889"
"Drávasztára","Baranya","45.825425","17.8222388"
"Drávatamási","Somogy","45.93859","17.571469"
"Drégelypalánk","Nógrád","48.052079","19.0472159"
"Dubicsány","Borsod-Abaúj-Zemplén","48.2846924","20.4921326"
"Dudar","Veszprém","47.309717","17.9451569"
"Duka","Vas","47.1250841","17.1114794"
"Dunaalmás","Komárom-Esztergom","47.729627","18.3217252"
"Dunabogdány","Pest","47.79449","19.0347649"
"Dunaegyháza","Bács-Kiskun","46.8357631","18.953666"
"Dunafalva","Baranya","46.082725","18.780277"
"Dunaföldvár","Tolna","46.8022499","18.9175468"
"Dunaharaszti","Pest","47.3553946","19.0845428"
"Dunakeszi","Pest","47.6297228","19.1380528"
"Dunakiliti","Győr-Moson-Sopron","47.9660316","17.2886275"
"Dunapataj","Bács-Kiskun","46.6441278","19.0002461"
"Dunaremete","Győr-Moson-Sopron","47.8758337","17.4356239"
"Dunaszeg","Győr-Moson-Sopron","47.7705826","17.5391304"
"Dunaszekcső","Baranya","46.0815375","18.7587134"
"Dunaszentbenedek","Bács-Kiskun","46.593983","18.8932079"
"Dunaszentgyörgy","Tolna","46.529488","18.8210138"
"Dunaszentmiklós","Komárom-Esztergom","47.70428","18.381276"
"Dunaszentpál","Győr-Moson-Sopron","47.776583","17.502843"
"Dunasziget","Győr-Moson-Sopron","47.943441","17.355177"
"Dunatetétlen","Bács-Kiskun","46.75948","19.0883171"
"Dunaújváros","Fejér","46.980668","18.9127069"
"Dunavarsány","Pest","47.28289","19.0663711"
"Dunavecse","Bács-Kiskun","46.913764","18.9723802"
"Dusnok","Bács-Kiskun","46.386603","18.9594839"
"Dúzs","Tolna","46.488972","18.3798659"
"Ebergőc","Győr-Moson-Sopron","47.564286","16.809217"
"Ebes","Hajdú-Bihar","47.470517","21.4904329"
"Écs","Győr-Moson-Sopron","47.558764","17.717913"
"Ecséd","Heves","47.730793","19.7735699"
"Ecseg","Nógrád","47.896524","19.6061509"
"Ecsegfalva","Békés","47.146413","20.9243819"
"Ecseny","Somogy","46.552043","17.853568"
"Ecser","Pest","47.444391","19.3260719"
"Edde","Somogy","46.5253223","17.7157281"
"Edelény","Borsod-Abaúj-Zemplén","48.2966628","20.7443046"
"Edve","Győr-Moson-Sopron","47.4557242","17.1353121"
"Eger","Heves","47.9031987","20.3731077"
"Egerág","Baranya","45.9806947","18.3059916"
"Egeralja","Veszprém","47.237049","17.2399741"
"Egeraracsa","Zala","46.673681","17.0778899"
"Egerbakta","Heves","47.934319","20.2908359"
"Egerbocs","Heves","48.02648","20.259553"
"Egercsehi","Heves","48.056172","20.2683712"
"Egerfarmos","Heves","47.718742","20.536453"
"Egerlövő","Borsod-Abaúj-Zemplén","47.720781","20.6220539"
"Egerszalók","Heves","47.870112","20.323831"
"Egerszólát","Heves","47.888797","20.2672361"
"Égerszög","Borsod-Abaúj-Zemplén","48.443496","20.5866834"
"Egervár","Zala","46.935538","16.8536621"
"Egervölgy","Vas","47.1185338","16.9088326"
"Egyed","Győr-Moson-Sopron","47.5216311","17.3377193"
"Egyek","Hajdú-Bihar","47.631564","20.888825"
"Egyházasdengeleg","Nógrád","47.797196","19.558904"
"Egyházasfalu","Győr-Moson-Sopron","47.4645239","16.7650302"
"Egyházasgerge","Nógrád","48.1784253","19.6479638"
"Egyházasharaszti","Baranya","45.809551","18.3344569"
"Egyházashetye","Vas","47.170052","17.120961"
"Egyházashollós","Vas","47.053052","16.692219"
"Egyházaskesző","Veszprém","47.416345","17.327182"
"Egyházaskozár","Baranya","46.330366","18.3175088"
"Egyházasrádóc","Vas","47.088267","16.6162097"
"Elek","Békés","46.5292","21.2531731"
"Ellend","Baranya","46.057178","18.376978"
"Előszállás","Fejér","46.8332106","18.8187466"
"Emőd","Borsod-Abaúj-Zemplén","47.933343","20.8169129"
"Encs","Borsod-Abaúj-Zemplén","48.330768","21.1219603"
"Encsencs","Szabolcs-Szatmár-Bereg","47.748201","22.116287"
"Endrefalva","Nógrád","48.127078","19.575968"
"Endrőc","Baranya","45.926975","17.770432"
"Enese","Győr-Moson-Sopron","47.643744","17.4198712"
"Enying","Fejér","46.9296","18.242978"
"Eperjes","Csongrád","46.70784","20.5621459"
"Eperjeske","Szabolcs-Szatmár-Bereg","48.346855","22.21996"
"Eplény","Veszprém","47.205454","17.920309"
"Epöl","Komárom-Esztergom","47.64946","18.6339301"
"Ercsi","Fejér","47.24966","18.891059"
"Érd","Pest","47.3770874","18.9202364"
"Erdőbénye","Borsod-Abaúj-Zemplén","48.268236","21.3561281"
"Erdőhorváti","Borsod-Abaúj-Zemplén","48.3158197","21.428242"
"Erdőkertes","Pest","47.6694309","19.306777"
"Erdőkövesd","Heves","48.040777","20.10244"
"Erdőkürt","Nógrád","47.772956","19.4573161"
"Erdősmárok","Baranya","46.0565479","18.5435889"
"Erdősmecske","Baranya","46.1782768","18.5114853"
"Erdőtarcsa","Nógrád","47.7623932","19.5408366"
"Erdőtelek","Heves","47.688982","20.310727"
"Erk","Heves","47.611541","20.0775751"
"Érpatak","Szabolcs-Szatmár-Bereg","47.805862","21.7600229"
"Érsekcsanád","Bács-Kiskun","46.2548917","18.9789445"
"Érsekhalma","Bács-Kiskun","46.348465","19.121746"
"Érsekvadkert","Nógrád","47.9972296","19.1989251"
"Értény","Tolna","46.610983","18.134029"
"Erzsébet","Baranya","46.100489","18.459459"
"Esztár","Hajdú-Bihar","47.2858091","21.7741626"
"Eszteregnye","Zala","46.467872","16.883331"
"Esztergályhorváti","Zala","46.7015172","17.1088626"
"Esztergom","Komárom-Esztergom","47.793308","18.7419333"
"Ete","Komárom-Esztergom","47.531229","18.075572"
"Etes","Nógrád","48.110205","19.7160671"
"Etyek","Fejér","47.4435971","18.7492197"
"Fábiánháza","Szabolcs-Szatmár-Bereg","47.851665","22.3548638"
"Fábiánsebestyén","Csongrád","46.671168","20.4522059"
"Fácánkert","Tolna","46.4489578","18.7366875"
"Fadd","Tolna","46.466826","18.8256712"
"Fáj","Borsod-Abaúj-Zemplén","48.420994","21.0777581"
"Fajsz","Bács-Kiskun","46.418953","18.9195322"
"Fancsal","Borsod-Abaúj-Zemplén","48.356123","21.0631039"
"Farád","Győr-Moson-Sopron","47.6035247","17.2022048"
"Farkasgyepű","Veszprém","47.2041935","17.6283666"
"Farkaslyuk","Borsod-Abaúj-Zemplén","48.186528","20.311884"
"Farmos","Pest","47.3600824","19.8482792"
"Fazekasboda","Baranya","46.123161","18.4841971"
"Fedémes","Heves","48.0342796","20.1923677"
"Fegyvernek","Jász-Nagykun-Szolnok","47.260813","20.5234358"
"Fehérgyarmat","Szabolcs-Szatmár-Bereg","47.985063","22.517104"
"Fehértó","Győr-Moson-Sopron","47.6767313","17.3442739"
"Fehérvárcsurgó","Fejér","47.290081","18.2690392"
"Feked","Baranya","46.1664107","18.558254"
"Feketeerdő","Győr-Moson-Sopron","47.936087","17.2796062"
"Felcsút","Fejér","47.45496","18.5856329"
"Feldebrő","Heves","47.8131165","20.2325319"
"Felgyő","Csongrád","46.667797","20.1075901"
"Felpéc","Győr-Moson-Sopron","47.525215","17.5961729"
"Felsőberecki","Borsod-Abaúj-Zemplén","48.361515","21.6935471"
"Felsőcsatár","Vas","47.215013","16.4451431"
"Felsődobsza","Borsod-Abaúj-Zemplén","48.256174","21.0728678"
"Felsőegerszeg","Baranya","46.2540384","18.1335559"
"Felsőgagy","Borsod-Abaúj-Zemplén","48.432697","21.0166909"
"Felsőjánosfa","Vas","46.846308","16.5544661"
"Felsőkelecsény","Borsod-Abaúj-Zemplén","48.358836","20.5899862"
"Felsőlajos","Bács-Kiskun","47.0682194","19.4982483"
"Felsőmarác","Vas","46.929984","16.51815"
"Felsőmocsolád","Somogy","46.574812","17.8241828"
"Felsőnána","Tolna","46.4656638","18.5295104"
"Felsőnyárád","Borsod-Abaúj-Zemplén","48.328628","20.598597"
"Felsőnyék","Tolna","46.788753","18.2909002"
"Felsőörs","Veszprém","47.014584","17.9523428"
"Felsőpáhok","Zala","46.785052","17.1609869"
"Felsőpakony","Pest","47.3428366","19.2315413"
"Felsőpetény","Nógrád","47.889176","19.1977589"
"Felsőrajk","Zala","46.6810363","16.9863274"
"Felsőregmec","Borsod-Abaúj-Zemplén","48.491428","21.6041879"
"Felsőszenterzsébet","Zala","46.7546332","16.4512351"
"Felsőszentiván","Bács-Kiskun","46.1939619","19.1877411"
"Felsőszentmárton","Baranya","45.851829","17.704561"
"Felsőszölnök","Vas","46.8706194","16.1596996"
"Felsőtárkány","Heves","47.980396","20.4316621"
"Felsőtelekes","Borsod-Abaúj-Zemplén","48.406621","20.6370011"
"Felsőtold","Nógrád","47.968092","19.6090222"
"Felsővadász","Borsod-Abaúj-Zemplén","48.370489","20.915509"
"Felsőzsolca","Borsod-Abaúj-Zemplén","48.1087632","20.8555646"
"Fényeslitke","Szabolcs-Szatmár-Bereg","48.268155","22.1006369"
"Fenyőfő","Veszprém","47.351673","17.763259"
"Ferencszállás","Csongrád","46.215234","20.3581688"
"Fertőboz","Győr-Moson-Sopron","47.6357544","16.7033724"
"Fertőd","Győr-Moson-Sopron","47.621652","16.8708341"
"Fertőendréd","Győr-Moson-Sopron","47.605379","16.906937"
"Fertőhomok","Győr-Moson-Sopron","47.6208308","16.7668191"
"Fertőrákos","Győr-Moson-Sopron","47.7203958","16.6512231"
"Fertőszentmiklós","Győr-Moson-Sopron","47.598958","16.860439"
"Fertőszéplak","Győr-Moson-Sopron","47.615564","16.8349849"
"Fiad","Somogy","46.6321833","17.8423574"
"Filkeháza","Borsod-Abaúj-Zemplén","48.4926372","21.492845"
"Fityeház","Zala","46.375283","16.9056832"
"Foktő","Bács-Kiskun","46.530117","18.924376"
"Folyás","Hajdú-Bihar","47.809132","21.1392389"
"Fonó","Somogy","46.400228","17.9529862"
"Fony","Borsod-Abaúj-Zemplén","48.391496","21.283412"
"Fonyód","Somogy","46.749197","17.5558792"
"Forráskút","Csongrád","46.3657418","19.9093455"
"Forró","Borsod-Abaúj-Zemplén","48.324239","21.0880642"
"Fót","Pest","47.6071553","19.1972857"
"Földeák","Csongrád","46.315062","20.4965791"
"Földes","Hajdú-Bihar","47.28765","21.36532"
"Főnyed","Somogy","46.629323","17.2565111"
"Fulókércs","Borsod-Abaúj-Zemplén","48.4300712","21.1066094"
"Furta","Hajdú-Bihar","47.128409","21.455901"
"Füle","Fejér","47.051642","18.256414"
"Fülesd","Szabolcs-Szatmár-Bereg","48.02371","22.674731"
"Fülöp","Hajdú-Bihar","47.601317","22.0566038"
"Fülöpháza","Bács-Kiskun","46.8929837","19.4440893"
"Fülöpjakab","Bács-Kiskun","46.742088","19.7215582"
"Fülöpszállás","Bács-Kiskun","46.819076","19.2382499"
"Fülpösdaróc","Szabolcs-Szatmár-Bereg","47.9414733","22.4779446"
"Fürged","Tolna","46.7286341","18.3033782"
"Füzér","Borsod-Abaúj-Zemplén","48.5391261","21.4559862"
"Füzérkajata","Borsod-Abaúj-Zemplén","48.5205611","21.4999552"
"Füzérkomlós","Borsod-Abaúj-Zemplén","48.513553","21.4526768"
"Füzérradvány","Borsod-Abaúj-Zemplén","48.484816","21.5244281"
"Füzesabony","Heves","47.750888","20.409611"
"Füzesgyarmat","Békés","47.108239","21.2124701"
"Füzvölgy","Zala","46.5245323","16.9400554"
"Gáborján","Hajdú-Bihar","47.241278","21.6566521"
"Gáborjánháza","Zala","46.632459","16.4193811"
"Gacsály","Szabolcs-Szatmár-Bereg","47.930659","22.7544991"
"Gadács","Somogy","46.5449446","18.002684"
"Gadány","Somogy","46.515343","17.392889"
"Gadna","Borsod-Abaúj-Zemplén","48.40108","20.931529"
"Gádoros","Békés","46.6690214","20.5960006"
"Gagyapáti","Borsod-Abaúj-Zemplén","48.408936","21.003584"
"Gagybátor","Borsod-Abaúj-Zemplén","48.4340122","20.9498638"
"Gagyvendégi","Borsod-Abaúj-Zemplén","48.430814","20.97499"
"Galambok","Zala","46.521815","17.1254509"
"Galgaguta","Nógrád","47.850829","19.3885999"
"Galgagyörk","Pest","47.741091","19.3754639"
"Galgahévíz","Pest","47.622417","19.5514931"
"Galgamácsa","Pest","47.6920455","19.3875547"
"Gálosfa","Somogy","46.24762","17.8906346"
"Galvács","Borsod-Abaúj-Zemplén","48.420027","20.777251"
"Gamás","Somogy","46.621258","17.7623251"
"Ganna","Veszprém","47.2314515","17.527432"
"Gánt","Fejér","47.391225","18.388742"
"Gara","Bács-Kiskun","46.032833","19.0372936"
"Garáb","Nógrád","47.9781919","19.6391065"
"Garabonc","Zala","46.587356","17.1225742"
"Garadna","Borsod-Abaúj-Zemplén","48.418623","21.1746218"
"Garbolc","Szabolcs-Szatmár-Bereg","47.945194","22.859946"
"Gárdony","Fejér","47.1973168","18.6091518"
"Garé","Baranya","45.918765","18.1930129"
"Gasztony","Vas","46.963995","16.4493839"
"Gátér","Bács-Kiskun","46.6832","19.9578071"
"Gávavencsellő","Szabolcs-Szatmár-Bereg","48.160704","21.5952541"
"Géberjén","Szabolcs-Szatmár-Bereg","47.931982","22.457106"
"Gecse","Veszprém","47.4434203","17.5294442"
"Géderlak","Bács-Kiskun","46.608216","18.913158"
"Gégény","Szabolcs-Szatmár-Bereg","48.146127","21.9495578"
"Gelej","Borsod-Abaúj-Zemplén","47.829427","20.7731351"
"Gelénes","Szabolcs-Szatmár-Bereg","48.203453","22.445307"
"Gellénháza","Zala","46.766832","16.785657"
"Gelse","Zala","46.60264","16.9892348"
"Gelsesziget","Zala","46.566931","16.988724"
"Gemzse","Szabolcs-Szatmár-Bereg","48.13967","22.1947639"
"Gencsapáti","Vas","47.285018","16.595775"
"Gérce","Vas","47.214043","17.0181061"
"Gerde","Baranya","45.9899149","18.0240684"
"Gerendás","Békés","46.595372","20.8564189"
"Gerényes","Baranya","46.305869","18.185603"
"Geresdlak","Baranya","46.107425","18.525091"
"Gerjen","Tolna","46.492985","18.9023839"
"Gersekarát","Vas","46.979419","16.7364011"
"Geszt","Békés","46.8840156","21.5892224"
"Gesztely","Borsod-Abaúj-Zemplén","48.1035505","20.9620719"
"Geszteréd","Szabolcs-Szatmár-Bereg","47.765055","21.7692781"
"Gétye","Zala","46.764749","17.069527"
"Gic","Veszprém","47.4322205","17.7516124"
"Gige","Somogy","46.29899","17.6082469"
"Gilvánfa","Baranya","45.919163","17.9602009"
"Girincs","Borsod-Abaúj-Zemplén","47.9700773","20.9845239"
"Gógánfa","Veszprém","47.021344","17.1856192"
"Golop","Borsod-Abaúj-Zemplén","48.237716","21.1909342"
"Gomba","Pest","47.370724","19.5302768"
"Gombosszeg","Zala","46.7571375","16.7199702"
"Gór","Vas","47.3586482","16.8010203"
"Gordisa","Baranya","45.79697","18.2382199"
"Gosztola","Zala","46.5883814","16.5256708"
"Göd","Pest","47.6907659","19.1345709"
"Gödöllő","Pest","47.5975196","19.348024"
"Gödre","Baranya","46.286898","17.9733442"
"Gölle","Somogy","46.43997","18.0120661"
"Gömörszőlős","Borsod-Abaúj-Zemplén","48.375778","20.4295279"
"Gönc","Borsod-Abaúj-Zemplén","48.471017","21.2741752"
"Göncruszka","Borsod-Abaúj-Zemplén","48.445489","21.2392289"
"Gönyű","Győr-Moson-Sopron","47.733037","17.8378459"
"Görbeháza","Hajdú-Bihar","47.8196859","21.2372454"
"Görcsöny","Baranya","45.96973","18.1356502"
"Görcsönydoboka","Baranya","46.071012","18.629257"
"Görgeteg","Somogy","46.1488086","17.4375288"
"Gősfa","Zala","46.960495","16.8600352"
"Grábóc","Tolna","46.289056","18.605535"
"Gulács","Szabolcs-Szatmár-Bereg","48.08772","22.4681879"
"Gutorfölde","Zala","46.643038","16.736432"
"Gyál","Pest","47.3808958","19.215712"
"Gyalóka","Győr-Moson-Sopron","47.442751","16.6971571"
"Gyanógeregye","Vas","47.123309","16.7650538"
"Gyarmat","Győr-Moson-Sopron","47.462776","17.487619"
"Gyékényes","Somogy","46.235746","17.0094071"
"Gyenesdiás","Zala","46.770753","17.2930309"
"Gyepükaján","Veszprém","47.044049","17.3251321"
"Gyermely","Komárom-Esztergom","47.5900388","18.6401272"
"Gyód","Baranya","46.0014486","18.1778412"
"Gyomaendrőd","Békés","46.936284","20.8234739"
"Gyóró","Győr-Moson-Sopron","47.491602","17.02098"
"Gyömöre","Győr-Moson-Sopron","47.497206","17.566034"
"Gyömrő","Pest","47.434569","19.397484"
"Gyöngyfa","Baranya","45.962135","17.9505871"
"Gyöngyös","Heves","47.775028","19.9280689"
"Gyöngyösfalu","Vas","47.318157","16.5798652"
"Gyöngyöshalász","Heves","47.744094","19.930397"
"Gyöngyösmellék","Baranya","45.986647","17.701282"
"Gyöngyösoroszi","Heves","47.827066","19.8915589"
"Gyöngyöspata","Heves","47.8134752","19.7940289"
"Gyöngyössolymos","Heves","47.818098","19.9307459"
"Gyöngyöstarján","Heves","47.811447","19.8666382"
"Gyönk","Tolna","46.5555012","18.4773509"
"Győr","Győr-Moson-Sopron","47.684051","17.6351011"
"Győrasszonyfa","Győr-Moson-Sopron","47.495383","17.807837"
"Györe","Tolna","46.294091","18.3963359"
"Györgytarló","Borsod-Abaúj-Zemplén","48.2055081","21.6328648"
"Györköny","Tolna","46.635679","18.6938701"
"Győrladamér","Győr-Moson-Sopron","47.752193","17.5636159"
"Győröcske","Szabolcs-Szatmár-Bereg","48.385471","22.151318"
"Győrság","Győr-Moson-Sopron","47.578942","17.748724"
"Győrsövényház","Győr-Moson-Sopron","47.690383","17.3742689"
"Győrszemere","Győr-Moson-Sopron","47.553164","17.5621079"
"Győrtelek","Szabolcs-Szatmár-Bereg","47.926018","22.4436712"
"Győrújbarát","Győr-Moson-Sopron","47.596425","17.624559"
"Győrújfalu","Győr-Moson-Sopron","47.723771","17.6066662"
"Győrvár","Vas","46.9839999","16.8398021"
"Győrzámoly","Győr-Moson-Sopron","47.74023","17.5775069"
"Gyugy","Somogy","46.690798","17.6816364"
"Gyula","Békés","46.642498","21.268809"
"Gyulaháza","Szabolcs-Szatmár-Bereg","48.139603","22.1098331"
"Gyulaj","Tolna","46.505552","18.295754"
"Gyulakeszi","Veszprém","46.866529","17.481865"
"Gyúró","Fejér","47.372812","18.740979"
"Gyügye","Szabolcs-Szatmár-Bereg","47.924915","22.5679831"
"Gyüre","Szabolcs-Szatmár-Bereg","48.176364","22.2697778"
"Gyűrűs","Zala","46.883241","16.9905066"
"Hács","Somogy","46.646523","17.688028"
"Hagyárosbörönd","Zala","46.909738","16.7043989"
"Hahót","Zala","46.6485269","16.9228114"
"Hajdúbagos","Hajdú-Bihar","47.392706","21.665196"
"Hajdúböszörmény","Hajdú-Bihar","47.673238","21.5076172"
"Hajdúdorog","Hajdú-Bihar","47.816496","21.4996741"
"Hajdúhadház","Hajdú-Bihar","47.68197","21.6685631"
"Hajdúnánás","Hajdú-Bihar","47.8440755","21.4295514"
"Hajdúsámson","Hajdú-Bihar","47.6008601","21.7545374"
"Hajdúszoboszló","Hajdú-Bihar","47.443667","21.389719"
"Hajdúszovát","Hajdú-Bihar","47.39223","21.4790198"
"Hajmás","Somogy","46.275371","17.9067701"
"Hajmáskér","Veszprém","47.1450065","18.0203053"
"Hajós","Bács-Kiskun","46.399331","19.1153261"
"Halastó","Vas","46.95116","16.6854179"
"Halászi","Győr-Moson-Sopron","47.8912182","17.332136"
"Halásztelek","Pest","47.3610168","18.9880298"
"Halimba","Veszprém","47.033527","17.533521"
"Halmaj","Borsod-Abaúj-Zemplén","48.246636","21.0018391"
"Halmajugra","Heves","47.761265","20.0581268"
"Halogy","Vas","46.97242","16.5666218"
"Hangács","Borsod-Abaúj-Zemplén","48.290127","20.8295561"
"Hangony","Borsod-Abaúj-Zemplén","48.22533","20.1997991"
"Hantos","Fejér","47.000609","18.6992392"
"Harasztifalu","Vas","47.049142","16.5521362"
"Harc","Tolna","46.4001662","18.6186619"
"Harka","Győr-Moson-Sopron","47.6224382","16.5788203"
"Harkakötöny","Bács-Kiskun","46.463866","19.604269"
"Harkány","Baranya","45.8475268","18.2369406"
"Háromfa","Somogy","46.104799","17.330125"
"Háromhuta","Borsod-Abaúj-Zemplén","48.37887","21.4294658"
"Harsány","Borsod-Abaúj-Zemplén","47.969865","20.740536"
"Hárskút","Veszprém","47.184767","17.8124681"
"Harta","Bács-Kiskun","46.694517","19.0273882"
"Hásságy","Baranya","46.032891","18.3895139"
"Hatvan","Heves","47.668122","19.669901"
"Hédervár","Győr-Moson-Sopron","47.8310012","17.4547607"
"Hedrehely","Somogy","46.1963621","17.6512197"
"Hegyesd","Veszprém","46.9161441","17.5206032"
"Hegyeshalom","Győr-Moson-Sopron","47.9149645","17.1546719"
"Hegyfalu","Vas","47.354444","16.8833081"
"Hegyháthodász","Vas","46.933311","16.65757"
"Hegyhátmaróc","Baranya","46.30928","18.336608"
"Hegyhátsál","Vas","46.959405","16.6416397"
"Hegyhátszentjakab","Vas","46.866911","16.5479929"
"Hegyhátszentmárton","Vas","46.9384518","16.4800557"
"Hegyhátszentpéter","Vas","46.980077","16.81663"
"Hegykő","Győr-Moson-Sopron","47.621866","16.795787"
"Hegymagas","Veszprém","46.833707","17.433463"
"Hegymeg","Borsod-Abaúj-Zemplén","48.3317731","20.8615958"
"Hegyszentmárton","Baranya","45.903648","18.090288"
"Héhalom","Nógrád","47.779418","19.584927"
"Hejce","Borsod-Abaúj-Zemplén","48.4243459","21.2798093"
"Hejőbába","Borsod-Abaúj-Zemplén","47.909282","20.9472098"
"Hejőkeresztúr","Borsod-Abaúj-Zemplén","47.96165","20.883083"
"Hejőkürt","Borsod-Abaúj-Zemplén","47.857294","20.994205"
