Benczik Imre Károlyné;Benczik Imre Károlyné;11;+36 94 440380;Rábagyarmat;9961;9961 Rábagyarmat, Fenyvesalja utca 4 .;Fenyvesalja utca 4 .;;Vas;0;0;;;;;;;;;;;;0;10625869;46.940657515665;16.424992572171;
Újhelyi Imre;Újhelyi Imre;189;+36 94 371379;Rábahidvég;9777;9777 Rábahidvég, Ady E. utca 18;Ady E. utca 18;;Vas;0;0;;;;;;;;;;;;0;10242793;47.0699380413;16.748862695447;
Althaea Gyógyszertárüzemeltet? Bt.;Althaea Gyógyszertárüzemeltet? Bt.;144;+36 96 583081;Rábapatona;9142;9142 Rábapatona, Kossuth utca 17;Kossuth utca 17;;Gy?r-Moson-Sopron;0;0;;;;;;;;;;;;0;10167338;47.624396;17.484236;
Althaea Gyógyszertár Rábapatona;Althaea Gyógyszertár Rábapatona;144;+36 96 743362;Rábapatona;9142;9142 Rábapatona, Kossuth utca 17 .;Kossuth utca 17 .;;Gy?r-Moson-Sopron;0;0;;;;;;;;;;;;0;56045407;47.624396;17.484236;
Flastrom Bt.;Flastrom Bt.;144;+36 95 360011;Rábapaty;9641;9641 Rábapaty, Új utca 36;Új utca 36;;Vas;0;0;;;;;;;;;;;;0;14078473;47.302195107345;16.928553719156;
Flastrom Bt.;Flastrom Bt.;144;+36 95 360011;Rábapaty;9641;9641 Rábapaty, Új utca 36;Új utca 36;;Vas;0;0;;;;;;;;;;;;0;78335954;47.302195107345;16.928553719156;
Visy Hajnalka;Visy Hajnalka;11;+36 96 273529;Rábapordány;9146;9146 Rábapordány, Béke utca 2 .;Béke utca 2 .;;Gy?r-Moson-Sopron;0;0;;;;;;;;;;;;0;10877387;47.558184204888;17.323969082309;Fodrászat Pedik?r Manik?r  - A telefonszámot csak az el?fizet? engedélye alapján tehetjük közzé
Bagarus Anett;Bagarus Anett;11;+36 96 287169;Rábaszentandrás;9316;9316 Rábaszentandrás, Vasút utca 46 .;Vasút utca 46 .;;Gy?r-Moson-Sopron;0;0;;;;;;;;;;;;0;10622709;47.460168315774;17.326026000794;
Takács Ottó;Takács Ottó;189;+36 96 284317;Rábaszentmihály;9135;9135 Rábaszentmihály, Táncsics utca 13;Táncsics utca 13;;Gy?r-Moson-Sopron;0;0;;;;;;;;;;;;0;43331323;47.575341165927;17.42811562073;
Németh György;Németh György;189;+36 96 369230;Rábaszentmiklós;9133;9133 Rábaszentmiklós, Pet?fi utca 2;Pet?fi utca 2;;Gy?r-Moson-Sopron;0;0;;;;;;;;;;;;0;43330631;47.538894278993;17.416782515543;
Kazsik Gáborné;Kazsik Gáborné;11;+36 47 374024;Rátka;3908;3908 Rátka, Széchenyi tér 27 .;Széchenyi tér 27 .;;Borsod-Abaúj-Zemplén;0;0;;;;;;;;;;;;0;10650421;48.214119741511;21.228584782879;
Kátai Kálmán Tiborné;Kátai Kálmán Tiborné;11;+36 27 374066;Rád;2613;2613 Rád, Váci út 20 .;Váci út 20 .;;Pest;0;0;;;;;;;;;;;;0;10650167;47.789675570955;19.21671796979;
B?dör Zsoltné;B?dör Zsoltné;11;+36 82 372036;Ráksi;7464;7464 Ráksi, Rákóczi utca 11 .;Rákóczi utca 11 .;;Somogy;0;0;;;;;;;;;;;;0;10628971;46.514596459093;17.920206152656;
Gáspár László;Gáspár László;189;+36 20 3713149;Rákóczifalva;5085;5085 Rákóczifalva, Sz?l? út 14;Sz?l? út 14;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;158640;47.08544410118;20.236101560575;
Gyógyszertár;Gyógyszertár;144;+36 56 584032;Rákóczifalva;5085;5085 Rákóczifalva, Rákóczi Ferenc út 71;Rákóczi Ferenc út 71;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;158407;47.089154117253;20.230881915062;
Rákóczi Gyógyszertár Rákóczifalva;Rákóczi Gyógyszertár Rákóczifalva;144;+36 56 441047;Rákóczifalva;5085;5085 Rákóczifalva, Rákóczi Ferenc út 71 .;Rákóczi Ferenc út 71 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;56045423;47.089154117253;20.230881915062;
Pásztor Istvánné;Pásztor Istvánné;11;+36 56 441346;Rákóczifalva;5085;5085 Rákóczifalva, Rákóczi út 48 .;Rákóczi út 48 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;10788151;47.08798379308;20.224608027205;
Zsigriné Balogh Krisztina;Zsigriné Balogh Krisztina;11;+36 56 440122;Rákóczifalva;5085;5085 Rákóczifalva, Táncsics Mihály út 29 .;Táncsics Mihály út 29 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;10810437;47.090488255443;20.221473948066;
Szekeres Ferencné;Szekeres Ferencné;11;+36 56 441392;Rákóczifalva;5085;5085 Rákóczifalva, Ady Endre út 17 .;Ady Endre út 17 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;10799387;47.09334366698;20.224974720194;
Csipesné Házi Ágota;Csipesné Házi Ágota;11;+36 56 441132;Rákóczifalva;5085;5085 Rákóczifalva, Szent László király út 52 .;Szent László király út 52 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;10631037;47.092973096259;20.233087802573;
Katonáné Patvaros Györgyi;Katonáné Patvaros Györgyi;11;+36 56 441238;Rákóczifalva;5085;5085 Rákóczifalva, Sz?l? út 8 .;Sz?l? út 8 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;10650359;47.084913520454;20.236519819766;
Néder György;Néder György;194;+36 30 5276672;Rácalmás;2459;2459 Rácalmás, Vadvirág utca 14;Vadvirág utca 14;;Fejér;0;0;;;;;;;;;;;;0;75256585;47.024803;18.934213;
Kristály Patika 96 Bt.;Kristály Patika 96 Bt.;144;+36 25 444010;Rácalmás;2459;2459 Rácalmás, Korányi tér 6;Korányi tér 6;;Fejér;0;0;;;;;;;;;;;;0;106614;47.024344;18.93196;
Patika 52 Gyógyszertár Rácalmás;Patika 52 Gyógyszertár Rácalmás;144;+36 25 444010;Rácalmás;2459;2459 Rácalmás, Korányi tér 6 .;Korányi tér 6 .;;Fejér;0;0;;;;;;;;;;;;0;56045409;47.024344;18.93196;
Szilárd Csempe Duna Kft.;Szilárd Csempe Duna Kft.;71;+36 25 440121;Rácalmás;2459;2459 Rácalmás, Keresked? utca 4;Keresked? utca 4;;Fejér;0;0;;;;;;;;;;;;0;74892309;47.024803;18.934213;
Kiss Miklós Lászlóné;Kiss Miklós Lászlóné;11;+36 48 441516;Rácalmás;2459;2459 Rácalmás, Móricz Zsigmond utca 35 .;Móricz Zsigmond utca 35 .;;Fejér;0;0;;;;;;;;;;;;0;10652481;47.030231494257;18.938799061684;
Katona Beáta;Katona Beáta;11;+36 25 440758;Rácalmás;2459;2459 Rácalmás, Pet?fi Sándor utca 16 .;Pet?fi Sándor utca 16 .;;Fejér;0;0;;;;;;;;;;;;0;10650231;47.027540639431;18.921111854548;
Lakatos János;Lakatos János;11;+36 25 440126;Rácalmás;2459;2459 Rácalmás, Akácfa utca 1 .;Akácfa utca 1 .;;Fejér;0;0;;;;;;;;;;;;0;10775399;47.02924343125;18.917141257028;
Szent Kereszt Gyógyszertár Ráckeresztúr;Szent Kereszt Gyógyszertár Ráckeresztúr;144;+36 25 507900;Ráckeresztúr;2465;2465 Ráckeresztúr, H?sök tér 4/5.;H?sök tér 4/5.;;Fejér;0;0;;;;;;;;;;;;0;56045411;47.2744857065;18.8272231058;
Szent Kereszt Patika;Szent Kereszt Patika;144;+36 25 455812;Ráckeresztúr;2465;2465 Ráckeresztúr, H?sök tere 4;H?sök tere 4;;Fejér;0;0;;;;;;;;;;;;0;106901;47.274650672457;18.827736746281;
Bratkovics Mihályné;Bratkovics Mihályné;11;+36 25 455042;Ráckeresztúr;2465;2465 Ráckeresztúr, Korniss István utca 20 .;Korniss István utca 20 .;;Fejér;0;0;;;;;;;;;;;;0;10629149;47.273309;18.828133;
Gajdó Györgyné;Gajdó Györgyné;11;+36 25 455089;Ráckeresztúr;2465;2465 Ráckeresztúr, Korniss István utca 63 .;Korniss István utca 63 .;;Fejér;0;0;;;;;;;;;;;;0;10639219;47.273309;18.828133;
Technikai Brigád Bt.;Technikai Brigád Bt.;189;+36 30 9527434;Ráckeve;2300;2300 Ráckeve, Gárdonyi sor 24 .;Gárdonyi sor 24 .;;Pest;0;0;;;;;;;;;;;;0;10890347;47.173618629774;18.938890734931;Lakatosmunkák  - A telefonszámot csak az el?fizet? engedélye alapján tehetjük közzé
Galenus 95 Patika Bt.;Galenus 95 Patika Bt.;144;+36 24 519060;Ráckeve;2300;2300 Ráckeve, Eötvös utca 3;Eötvös utca 3;;Pest;0;0;;;;;;;;;;;;0;4391110;47.161745808635;18.945319321393;
Galenus Gyógyszertár Ráckeve;Galenus Gyógyszertár Ráckeve;144;+36 24 519060;Ráckeve;2300;2300 Ráckeve, Eötvös utca 3 .;Eötvös utca 3 .;;Pest;0;0;;;;;;;;;;;;0;56045413;47.1640803131;18.9447514297;
Szent István Patika;Szent István Patika;144;+36 24 519080;Ráckeve;2300;2300 Ráckeve, Szent István tér 18;Szent István tér 18;;Pest;0;0;;;;;;;;;;;;0;6491993;47.158052539728;18.945416724218;
Szent István Patika;Szent István Patika;144;+36 24 423513;Ráckeve;2300;2300 Ráckeve, Szent István tér 18;Szent István tér 18;;Pest;0;0;;;;;;;;;;;;0;10235312;47.158052539728;18.945416724218;
Szent István Gyógyszertár Ráckeve;Szent István Gyógyszertár Ráckeve;144;+36 24 519080;Ráckeve;2300;2300 Ráckeve, Szent István tér 18 .;Szent István tér 18 .;;Pest;0;0;;;;;;;;;;;;0;56045415;47.1576309495;18.94521235;
Állatorvosi Rendel? és Patika Ráckeve;Állatorvosi Rendel? és Patika Ráckeve;144;+36 20 9264293;Ráckeve;2300;2300 Ráckeve, Pet?fi Sándor utca 4 .;Pet?fi Sándor utca 4 .;;Pest;0;0;;;;;;;;;;;;0;56241626;47.1600671526;18.9538065578;
Jeszenszki Péter László;Jeszenszki Péter László;11;+36 24 424130;Ráckeve;2300;2300 Ráckeve, Móricz Zsigmond utca 38 .;Móricz Zsigmond utca 38 .;;Pest;0;0;;;;;;;;;;;;0;10648035;47.160806932332;18.941165377378;
Szeltner Zoltánné;Szeltner Zoltánné;11;+36 24 423646;Ráckeve;2300;2300 Ráckeve, Fecske utca 11 .;Fecske utca 11 .;;Pest;0;0;;;;;;;;;;;;0;10799651;47.175655595783;18.940586690005;
Via Simplex 2002 Bt. Gyógyszertár;Via Simplex 2002 Bt. Gyógyszertár;144;+36 62 273310;Röszke;6758;6758 Röszke, Felszabadulás utca 83;Felszabadulás utca 83;;Csongrád;0;0;;;;;;;;;;;;0;27455877;46.189378778812;20.038729059309;Simplex
Simplex Gyógyszertár Röszke;Simplex Gyógyszertár Röszke;144;+36 62 273310;Röszke;6758;6758 Röszke, Felszabadulás utca 83 .;Felszabadulás utca 83 .;;Csongrád;0;0;;;;;;;;;;;;0;56045441;46.189378778812;20.038729059309;
Opra Márta Mária;Opra Márta Mária;11;+36 99 381523;Röjtökmuzsaj;9451;9451 Röjtökmuzsaj, Röjtöki utca 124 .;Röjtöki utca 124 .;;Gy?r-Moson-Sopron;0;0;;;;;;;;;;;;0;10786185;47.54898873038;16.840192167991;
Milla 96 Bt.;Milla 96 Bt.;144;+36 28 466620;Tura;2194;2194 Tura, Piac tér;Piac tér;;Pest;0;0;;;;;;;;;;;;0;125778;47.606641;19.596711;
Tamás Patika;Tamás Patika;144;+36 28 467577;Tura;2194;2194 Tura, Kossuth utca 8 .;Kossuth utca 8 .;;Pest;0;0;;;;;;;;;;;;0;78325119;47.6090976645;19.6022206954;
Aqua Fontis Patika Kft.;Aqua Fontis Patika Kft.;144;+36 28 466024;Tura;2194;2194 Tura, Pet?fi Sándor tér 25;Pet?fi Sándor tér 25;;Pest;0;0;;;;;;;;;;;;0;34047081;47.612067846606;19.596709309099;
Aqua Fontis Gyógyszertár Tura;Aqua Fontis Gyógyszertár Tura;144;+36 28 466024;Tura;2194;2194 Tura, Pet?fi Sándor tér 25 .;Pet?fi Sándor tér 25 .;;Pest;0;0;;;;;;;;;;;;0;56046093;47.612067846606;19.596709309099;
Szilágyi László;Szilágyi László;108;+36 30 6971079;Tura;2194;2194 Tura, H?sök utca;H?sök utca;;Pest;0;0;;;;;;;;;;;;0;11358441;47.594627653314;19.596517397761;
Fürd?szobatextil Kft.;Fürd?szobatextil Kft.;71;+36 28 467569;Tura;2194;2194 Tura, Ipartelep;Ipartelep;;Pest;0;0;;;;;;;;;;;;0;4395646;47.606641;19.596711;
Békési Istvánné;Békési Istvánné;11;+36 28 630665;Tura;2194;2194 Tura, Sport utca 2 .;Sport utca 2 .;;Pest;0;0;;;;;;;;;;;;0;10625625;47.604133511946;19.59849693742;
Nagy Erika;Nagy Erika;11;+36 28 630594;Tura;2194;2194 Tura, Hatvani út 32 .;Hatvani út 32 .;;Pest;0;0;;;;;;;;;;;;0;10782773;47.611457555903;19.603768149135;
Sára Istvánné;Sára Istvánné;11;+36 28 580005;Tura;2194;2194 Tura, Bartók Béla utca 32 .;Bartók Béla utca 32 .;;Pest;0;0;;;;;;;;;;;;0;10793109;47.614087935282;19.591976677711;
Sanitas Gyógyszertár Tuzsér;Sanitas Gyógyszertár Tuzsér;144;+36 45 541308;Tuzsér;4623;4623 Tuzsér, Kossuth utca 64 .;Kossuth utca 64 .;;Szabolcs-Szatmár-Bereg;0;0;;;;;;;;;;;;0;56132498;48.342194714278;22.115976086399;
Révész Margit;Révész Margit;11;+36 45 441413;Tuzsér;4623;4623 Tuzsér, Rév út 1 .;Rév út 1 .;;Szabolcs-Szatmár-Bereg;0;0;;;;;;;;;;;;0;10791811;48.343063007883;22.116090677958;
Kazay Fiókpatika;Kazay Fiókpatika;144;+36 44 359711;Tunyogmatolcs;4731;4731 Tunyogmatolcs, Széchenyi utca 27;Széchenyi utca 27;;Szabolcs-Szatmár-Bereg;0;0;;;;;;;;;;;;0;6321203;47.97321372409;22.455210302843;
Gyógyszertár;Gyógyszertár;144;+36 92 370523;Teskánd;8991;8991 Teskánd, Pet?fi Sándor utca 44;Pet?fi Sándor utca 44;;Zala;0;0;;;;;;;;;;;;0;10240226;46.85373112829;16.777842900725;
Dankos Andrea;Dankos Andrea;11;+36 92 370156;Teskánd;8991;8991 Teskánd, Május 1. utca 21 .;Május 1. utca 21 .;;Zala;0;0;;;;;;;;;;;;0;10632567;46.854087687625;16.779957114989;
Liptákné Priskin Szilvia;Liptákné Priskin Szilvia;11;+36 66 641267;Telekgerendás;5675;5675 Telekgerendás, Pet?fi utca 51 .;Pet?fi utca 51 .;;Békés;0;0;;;;;;;;;;;;0;10776853;46.659844424598;20.952906139752;
Kissné Mátis Márta;Kissné Mátis Márta;11;+36 66 642625;Telekgerendás;5675;5675 Telekgerendás, Hársfa utca 29 .;Hársfa utca 29 .;;Békés;0;0;;;;;;;;;;;;0;10652729;46.6555422394;20.944019564349;
Solymosi Jánosné;Solymosi Jánosné;11;+36 66 641352;Telekgerendás;5675;5675 Telekgerendás, Hársfa utca 26 .;Hársfa utca 26 .;;Békés;0;0;;;;;;;;;;;;0;10795027;46.655278748927;20.943973727725;
Ágnes Gyógyszertár Telki;Ágnes Gyógyszertár Telki;144;+36 26 572026;Telki;2089;2089 Telki, Pillangó utca 2 .;Pillangó utca 2 .;;Pest;0;0;;;;;;;;;;;;0;56151354;47.548687085298;18.824190313924;
Gyógyszertár Gulyás Gyógyszerészeti Bt.;Gyógyszertár Gulyás Gyógyszerészeti Bt.;144;+36 74 404826;Tevel;7181;7181 Tevel, F? utca 290/2;F? utca 290/2;;Tolna;0;0;;;;;;;;;;;;0;10192066;46.409518698211;18.455990446039;
?rangyal Gyógyszertár Tevel;?rangyal Gyógyszertár Tevel;144;+36 74 404826;Tevel;7181;7181 Tevel, F? utca 290 .;F? utca 290 .;;Tolna;0;0;;;;;;;;;;;;0;56045987;46.4097203987;18.456054277;
Egészségügyi Készletgazdálkodási Intézet Raktára;Egészségügyi Készletgazdálkodási Intézet Raktára;144;+36 74 432300;Tengelic;7054;7054 Tengelic, Alsótengelic;Alsótengelic;;Tolna;0;0;;;;;;;;;;;;0;10193199;46.528589;18.712265;
Gyógyszertár;Gyógyszertár;144;+36 74 432201;Tengelic;7054;7054 Tengelic, Kossuth Lajos utca;Kossuth Lajos utca;;Tolna;0;0;;;;;;;;;;;;0;10193223;46.528589;18.712265;
Gyógyszertár;Gyógyszertár;144;+36 76 424061;Tiszaalpár;6066;6066 Tiszaalpár, Mátyás király utca 6;Mátyás király utca 6;;Bács-Kiskun;0;0;;;;;;;;;;;;0;10145028;46.822340715513;19.988371798694;
Tiszaalpári Gyógyszertár;Tiszaalpári Gyógyszertár;144;+36 76 424061;Tiszaalpár;6066;6066 Tiszaalpár, Mátyás király utca 6 .;Mátyás király utca 6 .;;Bács-Kiskun;0;0;;;;;;;;;;;;0;56132584;46.822340715513;19.988371798694;
László Zoltánné;László Zoltánné;11;+36 76 424782;Tiszaalpár;6066;6066 Tiszaalpár, Esze Tamás utca 34 .;Esze Tamás utca 34 .;;Bács-Kiskun;0;0;;;;;;;;;;;;0;10775913;46.818420035424;19.993602903364;
Bartók Józsefné;Bartók Józsefné;11;+36 76 421537;Tiszaalpár;6066;6066 Tiszaalpár, József Attila utca 39 .;József Attila utca 39 .;;Bács-Kiskun;0;0;;;;;;;;;;;;0;10625145;46.802016731337;20.000587258887;
Gyógyszertár;Gyógyszertár;144;+36 44 378330;Tiszabecs;4951;4951 Tiszabecs, Rákóczi utca 28;Rákóczi utca 28;;Szabolcs-Szatmár-Bereg;0;0;;;;;;;;;;;;0;27464213;48.098214925072;22.820456343403;
Árvácska Gyógyszertár Tiszabecs;Árvácska Gyógyszertár Tiszabecs;144;+36 44 378330;Tiszabecs;4951;4951 Tiszabecs, Rákóczi utca 28/a;Rákóczi utca 28/a;;Szabolcs-Szatmár-Bereg;0;0;;;;;;;;;;;;0;56045995;48.098214925072;22.820456343403;
Kézigyógyszertár Dr. Tolcsvai Melinda;Kézigyógyszertár Dr. Tolcsvai Melinda;144;+36 45 440015;Tiszabezdéd;4624;4624 Tiszabezdéd, Sport utca 18 .;Sport utca 18 .;;Szabolcs-Szatmár-Bereg;0;0;;;;;;;;;;;;0;56170343;48.3629443624;22.1548716839;
Gyógyszertár;Gyógyszertár;144;+36 59 355427;Tiszabura;5235;5235 Tiszabura, Széchenyi utca 4;Széchenyi utca 4;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;6317599;47.449983155143;20.455234998901;
Nap Gyógyszertár Tiszabura;Nap Gyógyszertár Tiszabura;144;+36 59 355427;Tiszabura;5235;5235 Tiszabura, Széchenyi utca 4 .;Széchenyi utca 4 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;56045997;47.449983155143;20.455234998901;
Tóth Imréné;Tóth Imréné;11;+36 59 357433;Tiszabura;5235;5235 Tiszabura, Dózsa György utca 100 .;Dózsa György utca 100 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;10803925;47.446065856496;20.452908790253;
Radó Gyógyszertár Tiszacsege;Radó Gyógyszertár Tiszacsege;144;+36 52 588017;Tiszacsege;4066;4066 Tiszacsege, F? utca 45 .;F? utca 45 .;;Hajdú-Bihar;0;0;;;;;;;;;;;;0;56045999;47.698290485864;20.988830593506;
Empátia Patika Bt.;Empátia Patika Bt.;144;+36 52 588018;Tiszacsege;4066;4066 Tiszacsege, F? utca 45 .;F? utca 45 .;;Hajdú-Bihar;0;0;;;;;;;;;;;;0;75226239;47.698290485864;20.988830593506;
Szabó Imréné;Szabó Imréné;11;+36 52 373086;Tiszacsege;4066;4066 Tiszacsege, F? utca 66/A.;F? utca 66/A.;;Hajdú-Bihar;0;0;;;;;;;;;;;;0;10796739;47.696790400891;20.993419985445;
Budai Imréné;Budai Imréné;11;+36 52 373322;Tiszacsege;4066;4066 Tiszacsege, Hataj utca 22 .;Hataj utca 22 .;;Hajdú-Bihar;0;0;;;;;;;;;;;;0;10629353;47.699852225133;20.987862294832;
G. Á. Bt.;G. Á. Bt.;144;+36 42 240509;Tiszadada;4455;4455 Tiszadada, Rákóczi utca 5/a;Rákóczi utca 5/a;;Szabolcs-Szatmár-Bereg;0;0;;;;;;;;;;;;0;23257376;48.031687;21.237436;Gyógyszertár
Tiszadada Gyógyszertár;Tiszadada Gyógyszertár;144;+36 42 240509;Tiszadada;4455;4455 Tiszadada, Rákóczi utca 5/a;Rákóczi utca 5/a;;Szabolcs-Szatmár-Bereg;0;0;;;;;;;;;;;;0;56046001;48.031687;21.237436;
Bíró Gyula;Bíró Gyula;11;+36 42 240803;Tiszadada;4455;4455 Tiszadada, Rákióczi utca 31/A.;Rákióczi utca 31/A.;;Szabolcs-Szatmár-Bereg;0;0;;;;;;;;;;;;0;10627097;48.031687;21.237436;
Pannónia Gyógyszertár Tiszadob;Pannónia Gyógyszertár Tiszadob;144;+36 42 722951;Tiszadob;4456;4456 Tiszadob, Bocskai utca 5 .;Bocskai utca 5 .;;Szabolcs-Szatmár-Bereg;0;0;;;;;;;;;;;;0;56132442;48.012961930819;21.167856986173;
Irisz Gyógyszertár Tiszaeszlár;Irisz Gyógyszertár Tiszaeszlár;144;+36 42 277540;Tiszaeszlár;4464;4464 Tiszaeszlár, Rákóczi Ferenc utca 88/a;Rákóczi Ferenc utca 88/a;;Szabolcs-Szatmár-Bereg;0;0;;;;;;;;;;;;0;56046003;48.043091001392;21.454679658415;
Cent-Ir 2003 Kft.;Cent-Ir 2003 Kft.;259;+36 56 470404;Tiszaföldvár;5430;5430 Tiszaföldvár, Eper utca 3 .;Eper utca 3 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;75259250;46.9881581745;20.2500890948;
Ficzere László E.V;Ficzere László E.V;259;+36 56 472356;Tiszaföldvár;5430;5430 Tiszaföldvár, Ókincsem II. út 82;Ókincsem II. út 82;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;6320752;46.954331773888;20.25177768585;
Slémeth Kft.;Slémeth Kft.;259;+36 56 457030;Cibakháza;5462;5462 Cibakháza, Újsz?l? utca 10 .;Újsz?l? utca 10 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;4357898;46.954404464291;20.222393336371;
Lakatosüzem;Lakatosüzem;189;+36 56 477382;Cibakháza;5462;5462 Cibakháza, Kishegyi út 54;Kishegyi út 54;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;4383381;46.947550834478;20.234262061501;
Olajfa Patika;Olajfa Patika;144;+36 56 950007;Tiszaföldvár;5430;5430 Tiszaföldvár, Kossuth L. utca 169/a;Kossuth L. utca 169/a;;Jász-Nagykun-Szolnok;0;0;;;;;;;olajfapatika@gmail.com;;;;;0;75262333;46.9830387956;20.2535236063;Nyitva tartás: H-P.: 7.30-18.30, sz.: 7.30-12.30.
Pluhárné és Társa Bt. Ósz?l?i Gyógyszertár;Pluhárné és Társa Bt. Ósz?l?i Gyógyszertár;144;+36 56 470036;Tiszaföldvár;5430;5430 Tiszaföldvár, Kossuth L. út 184 .;Kossuth L. út 184 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;74941560;46.974449579227;20.255473263629;
Ósz?l?i Gyógyszertár Tiszaföldvár;Ósz?l?i Gyógyszertár Tiszaföldvár;144;+36 56 470036;Tiszaföldvár;5430;5430 Tiszaföldvár, Kossuth Lajos út 184 .;Kossuth Lajos út 184 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;56046007;46.974461407;20.2555517613;
Amouda Patika Kft.;Amouda Patika Kft.;144;+36 56 950007;Tiszaföldvár;5430;5430 Tiszaföldvár, Kossuth L. utca 171 .;Kossuth L. utca 171 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;75259982;46.982893283518;20.253519477547;
Pharma-Art Bt.;Pharma-Art Bt.;144;+36 57 450627;Tiszaföldvár;5430;5430 Tiszaföldvár, Kossuth út 155 .;Kossuth út 155 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;76727343;46.984988366607;20.252178756307;
Kígyó Patika;Kígyó Patika;144;+36 56 470005;Tiszaföldvár;5430;5430 Tiszaföldvár, Kossuth Lajos út 107;Kossuth Lajos út 107;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;159799;46.989791894544;20.249766603989;
Kígyó Gyógyszertár Tiszaföldvár;Kígyó Gyógyszertár Tiszaföldvár;144;+36 56 470005;Tiszaföldvár;5430;5430 Tiszaföldvár, Kossuth Lajos út 99 .;Kossuth Lajos út 99 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;56046005;46.9906395879;20.2493954025;
Molnár Mónika;Molnár Mónika;11;+36 30 5497184;Tiszaföldvár;5430;5430 Tiszaföldvár, Zrínyi Miklós út 47 .;Zrínyi Miklós út 47 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;10877437;46.971888840603;20.271332735398;Fodrászat  - A telefonszámot csak az el?fizet? engedélye alapján tehetjük közzé
Döbrei József;Döbrei József;11;+36 56 470411;Tiszaföldvár;5430;5430 Tiszaföldvár, F?tér 1;F?tér 1;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;10223545;46.97178;20.254109;Sasson 2000 Bt.
Vargáné Kakuk Zsuzsanna Róza;Vargáné Kakuk Zsuzsanna Róza;11;+36 56 470414;Tiszaföldvár;5430;5430 Tiszaföldvár, Ósz?l? F? út 62 .;Ósz?l? F? út 62 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;10807439;46.966972705288;20.249347294307;
Czeglédi József egyéni cég;Czeglédi József egyéni cég;189;+36 20 2442193;Tiszafüred;5350;5350 Tiszafüred, Húszöles út 137/a.;Húszöles út 137/a.;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;10992255;47.608788416042;20.755373210302;Lakatos munka, könny?acél szerkezet gyártás, forgácsolás  - A telefonszámot csak az el?fizet? engedélye alapján tehetjük közzé
Rózsahegyi Gyógy- és F?szernövény Forgalmazó Kft.;Rózsahegyi Gyógy- és F?szernövény Forgalmazó Kft.;144;+36 59 706008;Tiszafüred;5350;5350 Tiszafüred, Húszöles út 415;Húszöles út 415;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;10224902;47.60507997828;20.776692969859;
Reménység Gyógyszertár;Reménység Gyógyszertár;144;+36 59 351531;Tiszafüred;5350;5350 Tiszafüred, F? utca 27 .;F? utca 27 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;remenyseg.vezeto@novapatika.hu;;;;;0;78319073;47.61648572466;20.758492627737;
Pátria Patika;Pátria Patika;144;+36 59 511310;Tiszafüred;5350;5350 Tiszafüred, Ady E. út 13-15.;Ady E. út 13-15.;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;75163920;47.621796772571;20.750503069044;
Reménység Gyógyszertár Tiszafüred;Reménység Gyógyszertár Tiszafüred;144;+36 59 510180;Tiszafüred;5350;5350 Tiszafüred, F? utca 27 .;F? utca 27 .;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;56132472;47.61648572466;20.758492627737;
Királyfi és Társa Bt.;Királyfi és Társa Bt.;144;+36 59 510180;Tiszafüred;5350;5350 Tiszafüred, F? út 27;F? út 27;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;156017;47.616988537992;20.75798016827;
Zöldpatika;Zöldpatika;144;+36 59 350792;Tiszafüred;5350;5350 Tiszafüred, Piac tér 36;Piac tér 36;;Jász-Nagykun-Szolnok;0;0;;;;;;;;;;;;0;156629;47.617386344458;20.759097435971;
